objname,filt,rapmode,midjd_targ,airmass,alpha,r,delta,nused,P,dP,thetaP,dthetaP,Pr,dPr,thetar,dthetar
Vesta,J,maxoe,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.13788527952109533,0.03416274655791828,11.370665286284604,7.097861356709707,-0.1318678192618748,0.03416274655791828,81.50531044757406,7.097861356709707
Vesta,H,maxoe,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.19958793423935908,0.03369217424071877,15.92639947735429,4.836012241845961,-0.19770429890118768,0.03369217424071877,86.06104463864375,4.836012241845961
Vesta,K,maxoe,2458859.0574887665,1.5384333335884672,20.703890000005412,2.565831889776873,2.020950269271261,30,0.3562935877243302,0.050755027168827654,8.74347487940901,4.080972751179084,-0.32977883785645323,0.050755027168827654,78.87812004069846,4.080972751179084
Vesta,J,min,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.12758011802759592,0.03306707937635662,11.059629199497982,7.425154163439137,-0.1216004654975748,0.03306707937635662,81.19427436078745,7.425154163439137
Vesta,H,min,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.19659971137950766,0.03275835786489462,15.942141198909466,4.773444569851201,-0.19475905517029984,0.03275835786489462,86.07678636019892,4.773444569851201
Vesta,K,min,2458859.057758811,1.5407931037122073,20.703931034488356,2.56583194478742,2.020953709510314,29,0.3658896535907021,0.04417995528418001,8.42798942527635,3.4591371360446415,-0.3371149684678325,0.04417995528418001,78.56263458656582,3.4591371360446415
Vesta,J,minoe,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.13399993584876407,0.03349378966407401,11.158206454535184,7.160648158131338,-0.1278581399697967,0.03349378966407401,81.29285161582465,7.160648158131338
Vesta,H,minoe,2458859.057176711,1.5357741936810454,20.70384193548748,2.5658318262063577,2.020946294414613,31,0.1938693991942793,0.03339204714303186,15.697161955074508,4.934309846084413,-0.19182095882355218,0.03339204714303186,85.83180711636398,4.934309846084413
Vesta,K,minoe,2458859.057758811,1.5407931037122073,20.703931034488356,2.56583194478742,2.020953709510314,29,0.36397018693441197,0.04377960614487769,7.750883978355649,3.445868303079603,-0.33190912181397625,0.04377960614487769,77.88552913964512,3.445868303079603
Vesta,J,25,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.09075949065519363,0.04752823267842117,-44.43250241741366,15.002106779856982,0.04491088197592176,0.04752823267842117,30.17059758252162,15.002106779856982
Vesta,H,25,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07640134949735847,0.04098326527420078,5.082385747675544,15.367321037686366,-0.07150258340263013,0.04098326527420078,79.68548574761081,15.367321037686366
Vesta,K,25,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.1544231507692781,0.06540304835114512,-13.377694643886752,12.133279949097464,-0.08285965558455419,0.06540304835114513,61.225405356048526,12.133279949097464
Vesta,J,30,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.08810913539428282,0.05172071736583293,-47.060596840453286,16.81652421846088,0.05043018690855461,0.05172071736583293,27.542503159481992,16.81652421846088
Vesta,H,30,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07382069013689146,0.042890911280424195,12.108428680410874,16.644847069847795,-0.0733348716689945,0.042890911280424195,86.71152868034615,16.644847069847795
Vesta,K,30,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.16780675084920033,0.08062193927860281,-15.356458352901365,13.763739639339876,-0.08005317277237314,0.08062193927860281,59.246641647033904,13.763739639339878
Vesta,J,35,2458892.8887629947,1.1088965517293894,22.46857931034481,2.570481041021898,2.4716319160711926,29,0.10296371046686174,0.05675143099638271,-48.146809208667754,15.790114122136085,0.062090497886848714,0.05675143099638272,26.456290791267524,15.790114122136085
Vesta,H,35,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.06983002022561631,0.04568531086279367,16.788415728996906,18.742479879885703,-0.0697476599580224,0.04568531086279367,91.39151572893218,18.742479879885703
Vesta,K,35,2458892.8881484517,1.10803448274646,22.46859310344826,2.570480997500241,2.4716236050997833,29,0.23012049337542725,0.08848176593988248,-22.011416520555105,11.015167918897331,-0.06027063336692523,0.08848176593988248,52.59168347938017,11.015167918897331
Vesta,J,40,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07580089254810388,0.06744838454412891,-31.049383856202024,25.49117589150781,0.003825169842794456,0.06744838454412891,43.553716143733254,25.49117589150781
Vesta,H,40,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.06071582491696194,0.04971441454119917,22.17359764248308,23.457032314640983,-0.05902500728288098,0.049714414541199174,96.77669764241836,23.457032314640983
Vesta,K,40,2458892.8881484517,1.10803448274646,22.46859310344826,2.570480997500241,2.4716236050997833,29,0.21283056647046156,0.10783809656394228,-17.283382632941795,14.515461538969415,-0.08873044440320152,0.10783809656394226,57.31971736699349,14.515461538969415
Vesta,J,max,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07692488005761454,0.0465150411580294,-37.210077731522695,17.322844964050034,0.02018695155174923,0.0465150411580294,37.39302226841258,17.322844964050034
Vesta,H,max,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07334574030561215,0.041630147416099196,7.765259302597349,16.26019273587879,-0.0707585665876404,0.041630147416099196,82.36835930253262,16.260192735878793
Vesta,K,max,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.15515974655176215,0.05698138691970662,-9.301531557498464,10.520747338975546,-0.10098041234744308,0.056981386919706625,65.3015684424368,10.520747338975546
Vesta,J,maxoe,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.06930854261396663,0.04511335778702804,-37.05092798175698,18.647088103245444,0.017816420971266175,0.04511335778702804,37.552172018178304,18.647088103245444
Vesta,H,maxoe,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07540911259757363,0.04190110181718733,7.239154467639347,15.91821073326107,-0.0723723403527306,0.04190110181718733,81.84225446757462,15.91821073326107
Vesta,K,maxoe,2458892.8880468626,1.1078620689182066,22.468596551724122,2.57048099030993,2.4716222298794945,29,0.16503946757557048,0.055987316789767025,-15.599588487477753,9.718393440789356,-0.0774991979447379,0.055987316789767025,59.00351151245752,9.718393440789356
Vesta,J,min,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.06865234249963491,0.047397005308373846,-28.91071744376242,19.778264417877818,-0.001659077066811716,0.04739700530837385,45.69238255617286,19.778264417877818
Vesta,H,min,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.07690143464307489,0.04106269227263105,4.717755451377836,15.296977056318704,-0.07161993614089854,0.041062692272631054,79.32085545131311,15.296977056318704
Vesta,K,min,2458892.8880468626,1.1078620689182066,22.468596551724122,2.57048099030993,2.4716222298794945,29,0.16030831839042886,0.05487018399445368,-15.274343250911336,9.805573396171866,-0.0768795308919664,0.05487018399445368,59.32875674902394,9.805573396171866
Vesta,J,minoe,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.05799188229912944,0.04604084667373761,-35.095539780359445,22.744098786164937,0.011050349454850951,0.04604084667373761,39.50756021957583,22.744098786164937
Vesta,H,minoe,2458892.888293082,1.1082333333215784,22.468589999999985,2.5704810077435334,2.4716255608480053,30,0.06901160135808818,0.04100671456474111,5.6415131837683505,17.022584826470954,-0.06504886597159232,0.04100671456474111,80.24461318370362,17.022584826470954
Vesta,K,minoe,2458892.8880468626,1.1078620689182066,22.468596551724122,2.57048099030993,2.4716222298794945,29,0.16473549495222006,0.05396968165159705,-15.497020136742876,9.385454486290348,-0.07787669395729585,0.05396968165159706,59.106079863192406,9.385454486290348
